license_id,source_system,callsign,facility_id,frn,lic_name,common_name,radio_service_code,radio_service_desc,rollup_category_code,rollup_category_desc,grant_date,expired_date,cancellation_date,last_action_date,lic_status_code,lic_status_desc,rollup_status_code,rollup_status_desc,entity_type_code,entity_type_desc,rollup_entity_code,rollup_entity_desc,lic_address,lic_city,lic_state,lic_zip_code,lic_attention_line,contact_company,contact_name,contact_title,contact_address1,contact_address2,contact_city,contact_state,contact_zip,contact_country,contact_phone,contact_fax,contact_email,market_code,market_desc,channel_block,loc_type_code,loc_type_desc,loc_city,loc_county_code,loc_county_name,loc_state,loc_radius_op,loc_seq_id,loc_lat_deg,loc_lat_min,loc_lat_sec,loc_lat_dir,loc_long_deg,loc_long_min,loc_long_sec,loc_long_dir,hgt_structure,asr_num,antenna_id,ant_seq_id,ant_make,ant_model,ant_type_code,ant_type_desc,azimuth,beamwidth,polarization_code,frequency_id,freq_seq_id,freq_class_station_code,freq_class_station_desc,power_erp,power_output,frequency_assigned,frequency_upper_band,unit_of_measure,tolerance,emission_id,emission_seq_id,emission_code,ground_elevation,lat,long,geom
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,122797,32,45,59,N,115,17,8,W,,,3000122797,122797,,,N,Non-Directional,,,,3000513348,513348,FX,,40.3,,9800,9975,MHz.,0.01,3000836964,836964,66M6P0N,,32.766388889,-115.285555556,0101000020E6100000838DCF8A46D25CC0EA22F70719624040
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,130213,32,43,50,N,115,27,54,W,,,3000130213,130213,,,N,Non-Directional,,,,3000538514,538514,FX,,40.3,,10550,10600,MHz.,0.01,3000875881,875881,66M6Q0N,,32.730555556,-115.465,0101000020E6100000F6285C8FC2DD5CC02E772ED8825D4040
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,130218,32,41,48,N,115,54,35,W,,,3000130218,130218,,,N,Non-Directional,,,,3000538523,538523,FX,,40.3,,9800,9975,MHz.,0.01,3000875900,875900,66M6P0N,,32.696666667,-115.909722222,0101000020E6100000CEFB8DE338FA5CC03A7D935F2C594040
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,130218,32,41,48,N,115,54,35,W,,,3000130218,130218,,,N,Non-Directional,,,,3000538523,538523,FX,,40.3,,9800,9975,MHz.,0.01,3000875899,875899,66M6Q0N,,32.696666667,-115.909722222,0101000020E6100000CEFB8DE338FA5CC03A7D935F2C594040
3000052375,ELS,WF9XSJ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2012-05-21,2012-05-29,,2012-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Dave Machuga, 11840 West Market Place, Suite A",Fulton,MD,20759,,,Dave Machuga,President and CEO,Dave Machuga,"11840 West Market Place, Suite A",Fulton,MD,20759,XX,,,,,,,,,Dundalk,BALTIMORE,BALTIMORE,MD,2,79192,39,14,32,N,76,32,7,W,,,3000079192,79192,,,Y,Directional,,90,,3000346521,346521,FX,,384.7,,10250,10500,MHz.,0.005,3000559809,559809,50M0F0,,39.242222222,-76.535277778,0101000020E610000046B2B9FD412253C05FED4423019F4340
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,,130201,39,9,9,N,76,54,33,W,,,3000130201,130201,,,N,Non-Directional,,,,3000538489,538489,FX,,40.3,,9800,9975,MHz.,0.01,3000875832,875832,66M6P0N,,39.1525,-76.909166667,0101000020E6100000365863C92F3A53C0EC51B81E85934340
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Kingwood,PRESTON,PRESTON,WV,,135775,39,26,43,N,79,40,12,W,,,3000135775,135775,,,N,Non-Directional,,,,3000560371,560371,FX,,40.3,,9800,9975,MHz.,0.01,3000911244,911244,66M6Q0N,,39.445277778,-79.67,0101000020E61000007B14AE47E1EA53C0A112BBDCFEB84340
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135788,32,44,34,N,115,5,47,W,,,3000135788,135788,,,N,Non-Directional,,,,3000560397,560397,FX,,40.3,,10550,10600,MHz.,0.01,3000911296,911296,66M6P0N,,32.742777778,-115.096388889,0101000020E6100000FA7C4D3C2BC65CC04F5A9C57135F4040
3000066735,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-06-16,2015-06-16,,2015-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Sierra Vista,COCHISE,COCHISE,AZ,,117170,31,33,19,N,110,20,59,W,,,3000117170,117170,,,N,Non-Directional,,,,3000493538,493538,FX,,40.3,,9800,9975,MHz.,0.01,3000805404,805404,66M6Q0N,,31.555277778,-110.349722222,0101000020E61000002A8B50D961965BC09FB438AF268E3F40
3000067306,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-07-14,2015-07-14,,2015-07-14,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,118842,31,39,47,N,108,40,50,W,,,3000118842,118842,,,N,Non-Directional,,,,3000499712,499712,FX,,50.84,,10550,10600,MHz.,0.01,3000815006,815006,21M3Q0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000090039,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-02-14,2020-07-01,,2019-02-14,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Avraham Abasov,Senior System Engineer,,,,,,XX,,,,,,,,,Kingwood,PRESTON,PRESTON,WV,,181417,39,26,43,N,79,40,12,W,,,3000181417,181417,,,N,Non-Directional,,,,3000726294,726294,FX,,50.8,,10550,10600,MHz.,0.01,3001205863,1205863,21M3Q0N,,39.445277778,-79.67,0101000020E61000007B14AE47E1EA53C0A112BBDCFEB84340
3000072600,ELS,WH2XJZ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-06-16,2016-06-16,,2016-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Richard Aronson, 11840 West Market Place",Fulton,MD,20759,,,Richard Aronson,"Manager, Advanced Programs",,,,,,XX,,,,,,,,,Fulton,HOWARD,HOWARD,MD,10,134389,39,9,9,N,76,54,34,W,,,3000134389,134389,,,Y,Directional,,,,3000554461,554461,MO,,5.012,,734,746,MHz.,1e-05,3000902750,902750,10M0W7W,,39.1525,-76.909444444,0101000020E610000092207856343A53C0EC51B81E85934340
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,135777,31,39,47,N,108,40,50,W,,,3000135777,135777,,,N,Non-Directional,,,,3000560374,560374,FX,,40.3,,10550,10600,MHz.,0.01,3000911249,911249,66M6Q0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,135790,32,40,7,N,115,41,30,W,,,3000135790,135790,,,N,Non-Directional,,,,3000560401,560401,FX,,40.3,,10550,10600,MHz.,0.01,3000911304,911304,66M6P0N,,32.668611111,-115.691666667,0101000020E6100000E59F444444EC5CC05DBE830C95554040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,135791,32,45,4,N,115,58,28,W,,,3000135791,135791,,,N,Non-Directional,,,,3000560403,560403,FX,,40.3,,10550,10600,MHz.,0.01,3000911308,911308,66M6P0N,,32.751111111,-115.974444444,0101000020E6100000EEAF3A4C5DFE5CC020B4AC6824604040
3000066237,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-05-29,2015-05-29,,2015-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,115917,32,1,32,N,109,1,35,W,,,3000115917,115917,,,N,Non-Directional,,,,3000487308,487308,FX,,40.3,,9800,9975,MHz.,0.01,3000794898,794898,66M6P0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,130221,32,42,30,N,115,23,51,W,,,3000130221,130221,,,N,Non-Directional,,,,3000538530,538530,FX,,40.3,,10550,10600,MHz.,0.01,3000875913,875913,66M6Q0N,,32.708333333,-115.3975,0101000020E61000003D0AD7A370D95CC06AF3A9AAAA5A4040
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Bowling Green,CAROLINE,CAROLINE,VA,,122173,38,4,16,N,77,19,3,W,,,3000122173,122173,,,N,Non-Directional,,,,3000511561,511561,FX,,40.3,,10550,10600,MHz.,0.01,3000834440,834440,66M6P0N,,38.071111111,-77.3175,0101000020E6100000B81E85EB515453C049103C2B1A094340
3000080950,ELS,WI2XQX,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-12-01,2017-12-01,,2017-12-01,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annappolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Orlando,ORANGE,ORANGE,FL,14,157564,28,25,10,N,81,34,52,W,,,3000157564,157564,,,N,Non-Directional,,,,3000638959,638959,FX,,40.3,,10550,10600,MHz.,0.01,3001052113,1052113,66M0Q0N,,28.419444444,-81.581111111,0101000020E61000009545A8EC306554C00A7809B6606B3C40
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,135777,31,39,47,N,108,40,50,W,,,3000135777,135777,,,N,Non-Directional,,,,3000560375,560375,FX,,40.3,,9800,9975,MHz.,0.01,3000911252,911252,66M6P0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
3000088495,ELS,WI2XQX,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-11-28,2022-02-01,,2018-11-28,G,Unknown,A,Active,C,Corporation,B,Business,"Stephen Norman, 8955 Henkels Lane",Annappolis Junction,MD,20701,,,Stephen Norman,Operations Engineer,,,,,,XX,,,,,,,,,Orlando,ORANGE,ORANGE,FL,14,177227,28,25,10,N,81,34,52,W,,,3000177227,177227,,,N,Non-Directional,,,,3000711974,711974,FX,,40.3,,9800,9975,MHz.,0.01,3001181699,1181699,66M0Q0N,,28.419444444,-81.581111111,0101000020E61000009545A8EC306554C00A7809B6606B3C40
3000088582,ELS,WG2XAW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2018-12-18,2018-12-18,,2018-12-18,E,Unknown,E,Expired,C,Corporation,B,Business,"Emily Casto, 8955 Henkels Ln",Annapolis Junction,MD,20701,,,Emily Casto,Mechanical Engineer,,,,,,XX,,,,,,,,,Starkville,OKTIBBEHA,OKTIBBEHA,MS,5,177524,33,28,13,N,88,46,7,W,,,3000177524,177524,,,N,Non-Directional,,,,3000712850,712850,MO,,384.7,,10250,10500,MHz.,0.005,3001182887,1182887,50M0F3N,,33.470277778,-88.768611111,0101000020E61000009545A8EC303156C0D545EE0F32BC4040
3000052375,ELS,WF9XSJ,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2012-05-21,2012-05-29,,2012-05-29,E,Unknown,E,Expired,C,Corporation,B,Business,"Dave Machuga, 11840 West Market Place, Suite A",Fulton,MD,20759,,,Dave Machuga,President and CEO,Dave Machuga,"11840 West Market Place, Suite A",Fulton,MD,20759,XX,,,,,,,,,Stevensville,BALTIMORE,BALTIMORE,MD,1,79191,38,57,18,N,76,21,18,W,,,3000079191,79191,,,Y,Directional,,90,,3000346520,346520,FX,,384.7,,10250,10500,MHz.,0.005,3000559804,559804,50M0F0,,38.955,-76.355,0101000020E61000001F85EB51B81653C00AD7A3703D7A4340
3000071421,ELS,WJ9XPT,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-15,2016-04-15,,2016-04-15,E,Unknown,E,Expired,@,Unknown,B,Business,"Greg Gudger, 11840 West Market Place",Fulton,MD,20759,,,Richard Hibbeler,"Manager, FCC Licensing Group",,,,,,,,,,,,,,,Atacosa,BEXAR,BEXAR,TX,2,130801,29,17,48,N,98,44,20,W,,,3000130801,130801,,,N,Non-Directional,,,,3000540814,540814,FX,,384.7,,10250,10500,MHz.,0.005,3000879154,879154,50M0F3N,,29.296666667,-98.738888889,0101000020E61000007F689FF449AF58C00D94C058F24B3D40
3000071421,ELS,WJ9XPT,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-15,2016-04-15,,2016-04-15,E,Unknown,E,Expired,@,Unknown,B,Business,"Greg Gudger, 11840 West Market Place",Fulton,MD,20759,,,Richard Hibbeler,"Manager, FCC Licensing Group",,,,,,,,,,,,,,,Atacosa,BEXAR,BEXAR,TX,2,130801,29,17,48,N,98,44,20,W,,,3000130801,130801,,,N,Non-Directional,,,,3000540812,540812,FX,,40.3,,9800,9975,MHz.,0.01,3000879150,879150,66M6P0N,,29.296666667,-98.738888889,0101000020E61000007F689FF449AF58C00D94C058F24B3D40
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,135791,32,45,4,N,115,58,28,W,,,3000135791,135791,,,N,Non-Directional,,,,3000560402,560402,FX,,40.3,,9800,9975,MHz.,0.01,3000911305,911305,66M6Q0N,,32.751111111,-115.974444444,0101000020E6100000EEAF3A4C5DFE5CC020B4AC6824604040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Calexico,IMPERIAL,IMPERIAL,CA,,135792,32,42,30,N,115,23,51,W,,,3000135792,135792,,,N,Non-Directional,,,,3000560405,560405,FX,,40.3,,10550,10600,MHz.,0.01,3000911311,911311,66M6Q0N,,32.708333333,-115.3975,0101000020E61000003D0AD7A370D95CC06AF3A9AAAA5A4040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Eglin,OKALOOSA,OKALOOSA,FL,,135795,30,31,48,N,86,45,49,W,,,3000135795,135795,,,N,Non-Directional,,,,3000560423,560423,FX,,40.3,,10550,10600,MHz.,0.01,3000911338,911338,66M6Q0N,,30.53,-86.763611111,0101000020E6100000DD262301DFB055C048E17A14AE873E40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Kingwood,PRESTON,PRESTON,WV,,122169,39,26,43,N,79,40,12,W,,,3000122169,122169,,,N,Non-Directional,,,,3000511553,511553,FX,,40.3,,10550,10600,MHz.,0.01,3000834424,834424,66M6Q0N,,39.445277778,-79.67,0101000020E61000007B14AE47E1EA53C0A112BBDCFEB84340
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,122172,32,1,32,N,109,1,35,W,,,3000122172,122172,,,N,Non-Directional,,,,3000511559,511559,FX,,40.3,,10550,10600,MHz.,0.01,3000834436,834436,66M6P0N,,32.025555556,-109.026388889,0101000020E6100000E6CE055BB0415BC024A08A6745034040
3000067306,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-07-14,2015-07-14,,2015-07-14,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,San Miguel,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,,118846,35,47,27,N,120,44,36,W,,,3000118846,118846,,,N,Non-Directional,,,,3000499716,499716,FX,,50.84,,10550,10600,MHz.,0.01,3000815014,815014,21M3Q0N,,35.790833333,-120.743333333,0101000020E6100000BFD0F8C5922F5EC02DE9D2063AE54140
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,135776,31,11,16,N,89,11,57,W,,,3000135776,135776,,,N,Non-Directional,,,,3000560372,560372,FX,,40.3,,10550,10600,MHz.,0.01,3000911245,911245,66M6P0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000066735,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-06-16,2015-06-16,,2015-06-16,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,117172,31,11,16,N,89,11,57,W,,,3000117172,117172,,,N,Non-Directional,,,,3000493532,493532,FX,,40.3,,10550,10600,MHz.,0.01,3000805392,805392,66M6P0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000071180,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-04-20,2016-04-20,,2016-04-20,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Pembina,PEMBINA,PEMBINA,ND,,130211,48,59,57,N,97,14,21,W,,,3000130211,130211,,,N,Non-Directional,,,,3000538509,538509,FX,,40.3,,9800,9975,MHz.,0.01,3000875871,875871,66M6Q0N,,48.999166667,-97.239166667,0101000020E6100000BC43B5814E4F58C058027FB1E47F4840
3000078275,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2017-05-09,2017-05-09,,2017-05-09,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,149744,31,11,16,N,89,11,57,W,,,3000149744,149744,,,N,Non-Directional,,,,3000614118,614118,FX,,50.84,,10550,10600,MHz.,0.01,3001006965,1006965,21M3Q0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,El Centro,IMPERIAL,IMPERIAL,CA,,122801,32,41,48,N,115,54,35,W,,,3000122801,122801,,,N,Non-Directional,,,,3000513356,513356,FX,,40.3,,9800,9975,MHz.,0.01,3000836980,836980,66M6P0N,,32.696666667,-115.909722222,0101000020E6100000CEFB8DE338FA5CC03A7D935F2C594040
3000073151,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2016-07-26,2020-02-01,,2016-07-26,G,Unknown,A,Active,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,San Miguel,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,,135781,35,47,27,N,120,44,36,W,,,3000135781,135781,,,N,Non-Directional,,,,3000560382,560382,FX,,40.3,,10550,10600,MHz.,0.01,3000911266,911266,66M6P0N,,35.790833333,-120.743333333,0101000020E6100000BFD0F8C5922F5EC02DE9D2063AE54140
3000090039,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-02-14,2020-07-01,,2019-02-14,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Avraham Abasov,Senior System Engineer,,,,,,XX,,,,,,,,,yuma proving grounds,YUMA,YUMA,AZ,,181430,33,1,4,N,114,15,9,W,,,3000181430,181430,,,N,Non-Directional,,,,3000726306,726306,FX,,50.84,,10550,10600,MHz.,0.01,3001205927,1205927,21M3Q0N,,33.017777778,-114.2525,0101000020E61000005C8FC2F528905CC0838DCF8A46824040
3000090039,ELS,WH2XWW,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2019-02-14,2020-07-01,,2019-02-14,G,Unknown,A,Active,C,Corporation,B,Business,"Avraham Abasov, 8955 Henkels Lane",Annapolis Junction,MD,20701,,,Avraham Abasov,Senior System Engineer,,,,,,XX,,,,,,,,,Sells,PIMA,PIMA,AZ,10,181425,31,35,58,N,111,53,43,W,,,3000181425,181425,,,N,Non-Directional,,,,3000726302,726302,FX,,50.84,,10550,10600,MHz.,0.01,3001205879,1205879,21M3Q0N,,31.599444444,-111.895277778,0101000020E61000001D562A3B4CF95BC0B8BFEA3075993F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Hattiesburg,PERRY,PERRY,MS,,122170,31,11,16,N,89,11,57,W,,,3000122170,122170,,,N,Non-Directional,,,,3000511556,511556,FX,,40.3,,9800,9975,MHz.,0.01,3000834430,834430,66M6Q0N,,31.187777778,-89.199166667,0101000020E6100000F94D8C25BF4C56C0F16C573412303F40
3000068441,ELS,WH2XNE,,0021371521,ELTA North America,,XT,Experimental Testing,Experimental,Experimental,2015-11-12,2015-11-12,,2015-11-12,E,Unknown,E,Expired,C,Corporation,B,Business,"Doron Maizlin, 11840 West Market Place",Fulton,MD,20759,,,Doron Maizlin,Engineering Manager,,,,,,XX,,,,,,,,,Lordsburg,HIDALGO,HIDALGO,NM,,122171,31,39,47,N,108,40,50,W,,,3000122171,122171,,,N,Non-Directional,,,,3000511557,511557,FX,,40.3,,10550,10600,MHz.,0.01,3000834432,834432,66M6P0N,,31.663055556,-108.680555556,0101000020E61000006408E4388E2B5BC07B734802BEA93F40
